,code,name,submun,city,province,address
751,133911032,Barangay 818,Paco,Manila,Metro Manila,"Barangay 818,Paco,Manila,Metro Manila"
752,133911034,Barangay 819,Paco,Manila,Metro Manila,"Barangay 819,Paco,Manila,Metro Manila"
753,133911035,Barangay 820,Paco,Manila,Metro Manila,"Barangay 820,Paco,Manila,Metro Manila"
754,133911036,Barangay 821,Paco,Manila,Metro Manila,"Barangay 821,Paco,Manila,Metro Manila"
755,133911037,Barangay 822,Paco,Manila,Metro Manila,"Barangay 822,Paco,Manila,Metro Manila"
756,133911038,Barangay 823,Paco,Manila,Metro Manila,"Barangay 823,Paco,Manila,Metro Manila"
757,133911039,Barangay 824,Paco,Manila,Metro Manila,"Barangay 824,Paco,Manila,Metro Manila"
758,133911040,Barangay 825,Paco,Manila,Metro Manila,"Barangay 825,Paco,Manila,Metro Manila"
759,133911041,Barangay 826,Paco,Manila,Metro Manila,"Barangay 826,Paco,Manila,Metro Manila"
760,133911042,Barangay 827,Paco,Manila,Metro Manila,"Barangay 827,Paco,Manila,Metro Manila"
761,133911043,Barangay 828,Paco,Manila,Metro Manila,"Barangay 828,Paco,Manila,Metro Manila"
762,133911044,Barangay 829,Paco,Manila,Metro Manila,"Barangay 829,Paco,Manila,Metro Manila"
763,133911045,Barangay 830,Paco,Manila,Metro Manila,"Barangay 830,Paco,Manila,Metro Manila"
764,133911046,Barangay 831,Paco,Manila,Metro Manila,"Barangay 831,Paco,Manila,Metro Manila"
765,133911047,Barangay 832,Paco,Manila,Metro Manila,"Barangay 832,Paco,Manila,Metro Manila"
766,133911048,Barangay 686,Paco,Manila,Metro Manila,"Barangay 686,Paco,Manila,Metro Manila"
767,133911049,Barangay 687,Paco,Manila,Metro Manila,"Barangay 687,Paco,Manila,Metro Manila"
768,133912000,PANDACAN,,Manila,Metro Manila,"PANDACAN,Manila,Metro Manila"
769,133912001,Barangay 833,Pandacan,Manila,Metro Manila,"Barangay 833,Pandacan,Manila,Metro Manila"
770,133912002,Barangay 834,Pandacan,Manila,Metro Manila,"Barangay 834,Pandacan,Manila,Metro Manila"
771,133912003,Barangay 835,Pandacan,Manila,Metro Manila,"Barangay 835,Pandacan,Manila,Metro Manila"
772,133912004,Barangay 836,Pandacan,Manila,Metro Manila,"Barangay 836,Pandacan,Manila,Metro Manila"
773,133912005,Barangay 837,Pandacan,Manila,Metro Manila,"Barangay 837,Pandacan,Manila,Metro Manila"
774,133912006,Barangay 838,Pandacan,Manila,Metro Manila,"Barangay 838,Pandacan,Manila,Metro Manila"
775,133912007,Barangay 839,Pandacan,Manila,Metro Manila,"Barangay 839,Pandacan,Manila,Metro Manila"
776,133912008,Barangay 840,Pandacan,Manila,Metro Manila,"Barangay 840,Pandacan,Manila,Metro Manila"
777,133912009,Barangay 841,Pandacan,Manila,Metro Manila,"Barangay 841,Pandacan,Manila,Metro Manila"
778,133912010,Barangay 842,Pandacan,Manila,Metro Manila,"Barangay 842,Pandacan,Manila,Metro Manila"
779,133912011,Barangay 843,Pandacan,Manila,Metro Manila,"Barangay 843,Pandacan,Manila,Metro Manila"
780,133912012,Barangay 844,Pandacan,Manila,Metro Manila,"Barangay 844,Pandacan,Manila,Metro Manila"
781,133912013,Barangay 845,Pandacan,Manila,Metro Manila,"Barangay 845,Pandacan,Manila,Metro Manila"
782,133912014,Barangay 846,Pandacan,Manila,Metro Manila,"Barangay 846,Pandacan,Manila,Metro Manila"
783,133912015,Barangay 847,Pandacan,Manila,Metro Manila,"Barangay 847,Pandacan,Manila,Metro Manila"
784,133912016,Barangay 848,Pandacan,Manila,Metro Manila,"Barangay 848,Pandacan,Manila,Metro Manila"
785,133912017,Barangay 849,Pandacan,Manila,Metro Manila,"Barangay 849,Pandacan,Manila,Metro Manila"
786,133912018,Barangay 850,Pandacan,Manila,Metro Manila,"Barangay 850,Pandacan,Manila,Metro Manila"
787,133912019,Barangay 851,Pandacan,Manila,Metro Manila,"Barangay 851,Pandacan,Manila,Metro Manila"
788,133912020,Barangay 852,Pandacan,Manila,Metro Manila,"Barangay 852,Pandacan,Manila,Metro Manila"
789,133912021,Barangay 853,Pandacan,Manila,Metro Manila,"Barangay 853,Pandacan,Manila,Metro Manila"
790,133912023,Barangay 855,Pandacan,Manila,Metro Manila,"Barangay 855,Pandacan,Manila,Metro Manila"
791,133912024,Barangay 856,Pandacan,Manila,Metro Manila,"Barangay 856,Pandacan,Manila,Metro Manila"
792,133912025,Barangay 857,Pandacan,Manila,Metro Manila,"Barangay 857,Pandacan,Manila,Metro Manila"
793,133912026,Barangay 858,Pandacan,Manila,Metro Manila,"Barangay 858,Pandacan,Manila,Metro Manila"
794,133912027,Barangay 859,Pandacan,Manila,Metro Manila,"Barangay 859,Pandacan,Manila,Metro Manila"
795,133912028,Barangay 860,Pandacan,Manila,Metro Manila,"Barangay 860,Pandacan,Manila,Metro Manila"
796,133912029,Barangay 861,Pandacan,Manila,Metro Manila,"Barangay 861,Pandacan,Manila,Metro Manila"
797,133912030,Barangay 862,Pandacan,Manila,Metro Manila,"Barangay 862,Pandacan,Manila,Metro Manila"
798,133912031,Barangay 863,Pandacan,Manila,Metro Manila,"Barangay 863,Pandacan,Manila,Metro Manila"
799,133912032,Barangay 864,Pandacan,Manila,Metro Manila,"Barangay 864,Pandacan,Manila,Metro Manila"
800,133912033,Barangay 865,Pandacan,Manila,Metro Manila,"Barangay 865,Pandacan,Manila,Metro Manila"
801,133912034,Barangay 867,Pandacan,Manila,Metro Manila,"Barangay 867,Pandacan,Manila,Metro Manila"
802,133912035,Barangay 868,Pandacan,Manila,Metro Manila,"Barangay 868,Pandacan,Manila,Metro Manila"
803,133912036,Barangay 870,Pandacan,Manila,Metro Manila,"Barangay 870,Pandacan,Manila,Metro Manila"
804,133912037,Barangay 871,Pandacan,Manila,Metro Manila,"Barangay 871,Pandacan,Manila,Metro Manila"
805,133912038,Barangay 872,Pandacan,Manila,Metro Manila,"Barangay 872,Pandacan,Manila,Metro Manila"
806,133912039,Barangay 869,Pandacan,Manila,Metro Manila,"Barangay 869,Pandacan,Manila,Metro Manila"
807,133913000,PORT AREA,,Manila,Metro Manila,"PORT AREA,Manila,Metro Manila"
808,133913001,Barangay 649,Port Area,Manila,Metro Manila,"Barangay 649,Port Area,Manila,Metro Manila"
809,133913002,Barangay 650,Port Area,Manila,Metro Manila,"Barangay 650,Port Area,Manila,Metro Manila"
810,133913003,Barangay 651,Port Area,Manila,Metro Manila,"Barangay 651,Port Area,Manila,Metro Manila"
811,133913004,Barangay 652,Port Area,Manila,Metro Manila,"Barangay 652,Port Area,Manila,Metro Manila"
812,133913005,Barangay 653,Port Area,Manila,Metro Manila,"Barangay 653,Port Area,Manila,Metro Manila"
813,133914000,SANTA ANA,,Manila,Metro Manila,"SANTA ANA,Manila,Metro Manila"
814,133914002,Barangay 745,Santa Ana,Manila,Metro Manila,"Barangay 745,Santa Ana,Manila,Metro Manila"
815,133914003,Barangay 746,Santa Ana,Manila,Metro Manila,"Barangay 746,Santa Ana,Manila,Metro Manila"
816,133914004,Barangay 747,Santa Ana,Manila,Metro Manila,"Barangay 747,Santa Ana,Manila,Metro Manila"
817,133914005,Barangay 748,Santa Ana,Manila,Metro Manila,"Barangay 748,Santa Ana,Manila,Metro Manila"
818,133914006,Barangay 749,Santa Ana,Manila,Metro Manila,"Barangay 749,Santa Ana,Manila,Metro Manila"
819,133914007,Barangay 750,Santa Ana,Manila,Metro Manila,"Barangay 750,Santa Ana,Manila,Metro Manila"
820,133914008,Barangay 751,Santa Ana,Manila,Metro Manila,"Barangay 751,Santa Ana,Manila,Metro Manila"
821,133914009,Barangay 752,Santa Ana,Manila,Metro Manila,"Barangay 752,Santa Ana,Manila,Metro Manila"
822,133914010,Barangay 753,Santa Ana,Manila,Metro Manila,"Barangay 753,Santa Ana,Manila,Metro Manila"
823,133914011,Barangay 755,Santa Ana,Manila,Metro Manila,"Barangay 755,Santa Ana,Manila,Metro Manila"
824,133914012,Barangay 756,Santa Ana,Manila,Metro Manila,"Barangay 756,Santa Ana,Manila,Metro Manila"
825,133914013,Barangay 757,Santa Ana,Manila,Metro Manila,"Barangay 757,Santa Ana,Manila,Metro Manila"
826,133914014,Barangay 758,Santa Ana,Manila,Metro Manila,"Barangay 758,Santa Ana,Manila,Metro Manila"
827,133914015,Barangay 759,Santa Ana,Manila,Metro Manila,"Barangay 759,Santa Ana,Manila,Metro Manila"
828,133914016,Barangay 760,Santa Ana,Manila,Metro Manila,"Barangay 760,Santa Ana,Manila,Metro Manila"
829,133914017,Barangay 761,Santa Ana,Manila,Metro Manila,"Barangay 761,Santa Ana,Manila,Metro Manila"
830,133914018,Barangay 762,Santa Ana,Manila,Metro Manila,"Barangay 762,Santa Ana,Manila,Metro Manila"
831,133914019,Barangay 763,Santa Ana,Manila,Metro Manila,"Barangay 763,Santa Ana,Manila,Metro Manila"
832,133914020,Barangay 764,Santa Ana,Manila,Metro Manila,"Barangay 764,Santa Ana,Manila,Metro Manila"
833,133914021,Barangay 765,Santa Ana,Manila,Metro Manila,"Barangay 765,Santa Ana,Manila,Metro Manila"
834,133914022,Barangay 766,Santa Ana,Manila,Metro Manila,"Barangay 766,Santa Ana,Manila,Metro Manila"
835,133914023,Barangay 767,Santa Ana,Manila,Metro Manila,"Barangay 767,Santa Ana,Manila,Metro Manila"
836,133914024,Barangay 768,Santa Ana,Manila,Metro Manila,"Barangay 768,Santa Ana,Manila,Metro Manila"
837,133914025,Barangay 769,Santa Ana,Manila,Metro Manila,"Barangay 769,Santa Ana,Manila,Metro Manila"
838,133914026,Barangay 770,Santa Ana,Manila,Metro Manila,"Barangay 770,Santa Ana,Manila,Metro Manila"
839,133914027,Barangay 771,Santa Ana,Manila,Metro Manila,"Barangay 771,Santa Ana,Manila,Metro Manila"
840,133914028,Barangay 772,Santa Ana,Manila,Metro Manila,"Barangay 772,Santa Ana,Manila,Metro Manila"
841,133914029,Barangay 773,Santa Ana,Manila,Metro Manila,"Barangay 773,Santa Ana,Manila,Metro Manila"
842,133914030,Barangay 774,Santa Ana,Manila,Metro Manila,"Barangay 774,Santa Ana,Manila,Metro Manila"
843,133914031,Barangay 775,Santa Ana,Manila,Metro Manila,"Barangay 775,Santa Ana,Manila,Metro Manila"
844,133914032,Barangay 776,Santa Ana,Manila,Metro Manila,"Barangay 776,Santa Ana,Manila,Metro Manila"
845,133914033,Barangay 777,Santa Ana,Manila,Metro Manila,"Barangay 777,Santa Ana,Manila,Metro Manila"
846,133914034,Barangay 778,Santa Ana,Manila,Metro Manila,"Barangay 778,Santa Ana,Manila,Metro Manila"
847,133914035,Barangay 779,Santa Ana,Manila,Metro Manila,"Barangay 779,Santa Ana,Manila,Metro Manila"
848,133914036,Barangay 780,Santa Ana,Manila,Metro Manila,"Barangay 780,Santa Ana,Manila,Metro Manila"
849,133914037,Barangay 781,Santa Ana,Manila,Metro Manila,"Barangay 781,Santa Ana,Manila,Metro Manila"
850,133914038,Barangay 782,Santa Ana,Manila,Metro Manila,"Barangay 782,Santa Ana,Manila,Metro Manila"
851,133914039,Barangay 783,Santa Ana,Manila,Metro Manila,"Barangay 783,Santa Ana,Manila,Metro Manila"
852,133914040,Barangay 784,Santa Ana,Manila,Metro Manila,"Barangay 784,Santa Ana,Manila,Metro Manila"
853,133914041,Barangay 785,Santa Ana,Manila,Metro Manila,"Barangay 785,Santa Ana,Manila,Metro Manila"
854,133914042,Barangay 786,Santa Ana,Manila,Metro Manila,"Barangay 786,Santa Ana,Manila,Metro Manila"
855,133914043,Barangay 787,Santa Ana,Manila,Metro Manila,"Barangay 787,Santa Ana,Manila,Metro Manila"
856,133914044,Barangay 788,Santa Ana,Manila,Metro Manila,"Barangay 788,Santa Ana,Manila,Metro Manila"
857,133914045,Barangay 789,Santa Ana,Manila,Metro Manila,"Barangay 789,Santa Ana,Manila,Metro Manila"
858,133914046,Barangay 790,Santa Ana,Manila,Metro Manila,"Barangay 790,Santa Ana,Manila,Metro Manila"
859,133914047,Barangay 791,Santa Ana,Manila,Metro Manila,"Barangay 791,Santa Ana,Manila,Metro Manila"
860,133914048,Barangay 792,Santa Ana,Manila,Metro Manila,"Barangay 792,Santa Ana,Manila,Metro Manila"
861,133914049,Barangay 793,Santa Ana,Manila,Metro Manila,"Barangay 793,Santa Ana,Manila,Metro Manila"
862,133914050,Barangay 794,Santa Ana,Manila,Metro Manila,"Barangay 794,Santa Ana,Manila,Metro Manila"
863,133914051,Barangay 795,Santa Ana,Manila,Metro Manila,"Barangay 795,Santa Ana,Manila,Metro Manila"
864,133914052,Barangay 796,Santa Ana,Manila,Metro Manila,"Barangay 796,Santa Ana,Manila,Metro Manila"
865,133914053,Barangay 797,Santa Ana,Manila,Metro Manila,"Barangay 797,Santa Ana,Manila,Metro Manila"
866,133914054,Barangay 798,Santa Ana,Manila,Metro Manila,"Barangay 798,Santa Ana,Manila,Metro Manila"
867,133914055,Barangay 799,Santa Ana,Manila,Metro Manila,"Barangay 799,Santa Ana,Manila,Metro Manila"
868,133914056,Barangay 800,Santa Ana,Manila,Metro Manila,"Barangay 800,Santa Ana,Manila,Metro Manila"
869,133914057,Barangay 801,Santa Ana,Manila,Metro Manila,"Barangay 801,Santa Ana,Manila,Metro Manila"
870,133914058,Barangay 802,Santa Ana,Manila,Metro Manila,"Barangay 802,Santa Ana,Manila,Metro Manila"
871,133914059,Barangay 803,Santa Ana,Manila,Metro Manila,"Barangay 803,Santa Ana,Manila,Metro Manila"
872,133914060,Barangay 804,Santa Ana,Manila,Metro Manila,"Barangay 804,Santa Ana,Manila,Metro Manila"
873,133914061,Barangay 805,Santa Ana,Manila,Metro Manila,"Barangay 805,Santa Ana,Manila,Metro Manila"
874,133914062,Barangay 806,Santa Ana,Manila,Metro Manila,"Barangay 806,Santa Ana,Manila,Metro Manila"
875,133914063,Barangay 807,Santa Ana,Manila,Metro Manila,"Barangay 807,Santa Ana,Manila,Metro Manila"
876,133914064,Barangay 866,Santa Ana,Manila,Metro Manila,"Barangay 866,Santa Ana,Manila,Metro Manila"
877,133914066,Barangay 873,Santa Ana,Manila,Metro Manila,"Barangay 873,Santa Ana,Manila,Metro Manila"
878,133914067,Barangay 874,Santa Ana,Manila,Metro Manila,"Barangay 874,Santa Ana,Manila,Metro Manila"
879,133914068,Barangay 875,Santa Ana,Manila,Metro Manila,"Barangay 875,Santa Ana,Manila,Metro Manila"
880,133914069,Barangay 876,Santa Ana,Manila,Metro Manila,"Barangay 876,Santa Ana,Manila,Metro Manila"
881,133914070,Barangay 877,Santa Ana,Manila,Metro Manila,"Barangay 877,Santa Ana,Manila,Metro Manila"
882,133914071,Barangay 878,Santa Ana,Manila,Metro Manila,"Barangay 878,Santa Ana,Manila,Metro Manila"
883,133914072,Barangay 879,Santa Ana,Manila,Metro Manila,"Barangay 879,Santa Ana,Manila,Metro Manila"
884,133914073,Barangay 880,Santa Ana,Manila,Metro Manila,"Barangay 880,Santa Ana,Manila,Metro Manila"
885,133914074,Barangay 881,Santa Ana,Manila,Metro Manila,"Barangay 881,Santa Ana,Manila,Metro Manila"
886,133914075,Barangay 882,Santa Ana,Manila,Metro Manila,"Barangay 882,Santa Ana,Manila,Metro Manila"
887,133914076,Barangay 883,Santa Ana,Manila,Metro Manila,"Barangay 883,Santa Ana,Manila,Metro Manila"
888,133914077,Barangay 884,Santa Ana,Manila,Metro Manila,"Barangay 884,Santa Ana,Manila,Metro Manila"
889,133914078,Barangay 885,Santa Ana,Manila,Metro Manila,"Barangay 885,Santa Ana,Manila,Metro Manila"
890,133914079,Barangay 886,Santa Ana,Manila,Metro Manila,"Barangay 886,Santa Ana,Manila,Metro Manila"
891,133914080,Barangay 887,Santa Ana,Manila,Metro Manila,"Barangay 887,Santa Ana,Manila,Metro Manila"
892,133914081,Barangay 888,Santa Ana,Manila,Metro Manila,"Barangay 888,Santa Ana,Manila,Metro Manila"
893,133914082,Barangay 889,Santa Ana,Manila,Metro Manila,"Barangay 889,Santa Ana,Manila,Metro Manila"
894,133914083,Barangay 890,Santa Ana,Manila,Metro Manila,"Barangay 890,Santa Ana,Manila,Metro Manila"
895,133914084,Barangay 891,Santa Ana,Manila,Metro Manila,"Barangay 891,Santa Ana,Manila,Metro Manila"
896,133914085,Barangay 892,Santa Ana,Manila,Metro Manila,"Barangay 892,Santa Ana,Manila,Metro Manila"
897,133914086,Barangay 893,Santa Ana,Manila,Metro Manila,"Barangay 893,Santa Ana,Manila,Metro Manila"
898,133914087,Barangay 894,Santa Ana,Manila,Metro Manila,"Barangay 894,Santa Ana,Manila,Metro Manila"
899,133914088,Barangay 895,Santa Ana,Manila,Metro Manila,"Barangay 895,Santa Ana,Manila,Metro Manila"
900,133914089,Barangay 896,Santa Ana,Manila,Metro Manila,"Barangay 896,Santa Ana,Manila,Metro Manila"
901,133914090,Barangay 897,Santa Ana,Manila,Metro Manila,"Barangay 897,Santa Ana,Manila,Metro Manila"
902,133914091,Barangay 898,Santa Ana,Manila,Metro Manila,"Barangay 898,Santa Ana,Manila,Metro Manila"
903,133914092,Barangay 899,Santa Ana,Manila,Metro Manila,"Barangay 899,Santa Ana,Manila,Metro Manila"
904,133914093,Barangay 900,Santa Ana,Manila,Metro Manila,"Barangay 900,Santa Ana,Manila,Metro Manila"
905,133914094,Barangay 901,Santa Ana,Manila,Metro Manila,"Barangay 901,Santa Ana,Manila,Metro Manila"
906,133914095,Barangay 902,Santa Ana,Manila,Metro Manila,"Barangay 902,Santa Ana,Manila,Metro Manila"
907,133914096,Barangay 903,Santa Ana,Manila,Metro Manila,"Barangay 903,Santa Ana,Manila,Metro Manila"
908,133914097,Barangay 904,Santa Ana,Manila,Metro Manila,"Barangay 904,Santa Ana,Manila,Metro Manila"
909,133914098,Barangay 905,Santa Ana,Manila,Metro Manila,"Barangay 905,Santa Ana,Manila,Metro Manila"
910,133914099,Barangay 754,Santa Ana,Manila,Metro Manila,"Barangay 754,Santa Ana,Manila,Metro Manila"
911,133914100,Barangay 808,Santa Ana,Manila,Metro Manila,"Barangay 808,Santa Ana,Manila,Metro Manila"
912,133914101,Barangay 818-A,Santa Ana,Manila,Metro Manila,"Barangay 818-A,Santa Ana,Manila,Metro Manila"
913,137400000,"NCR, SECOND DISTRICT",,,,"NCR, SECOND DISTRICT"
914,137401000,CITY OF MANDALUYONG,,,Metro Manila,"CITY OF MANDALUYONG,Metro Manila"
915,137401001,Addition Hills,,Mandaluyong,Metro Manila,"Addition Hills,Mandaluyong,Metro Manila"
916,137401002,Bagong Silang,,Mandaluyong,Metro Manila,"Bagong Silang,Mandaluyong,Metro Manila"
917,137401003,Barangka Drive,,Mandaluyong,Metro Manila,"Barangka Drive,Mandaluyong,Metro Manila"
918,137401004,Barangka Ibaba,,Mandaluyong,Metro Manila,"Barangka Ibaba,Mandaluyong,Metro Manila"
919,137401005,Barangka Ilaya,,Mandaluyong,Metro Manila,"Barangka Ilaya,Mandaluyong,Metro Manila"
920,137401006,Barangka Itaas,,Mandaluyong,Metro Manila,"Barangka Itaas,Mandaluyong,Metro Manila"
921,137401007,Burol,,Mandaluyong,Metro Manila,"Burol,Mandaluyong,Metro Manila"
922,137401008,Buayang Bato,,Mandaluyong,Metro Manila,"Buayang Bato,Mandaluyong,Metro Manila"
923,137401009,Daang Bakal,,Mandaluyong,Metro Manila,"Daang Bakal,Mandaluyong,Metro Manila"
924,137401010,Hagdang Bato Itaas,,Mandaluyong,Metro Manila,"Hagdang Bato Itaas,Mandaluyong,Metro Manila"
925,137401011,Hagdang Bato Libis,,Mandaluyong,Metro Manila,"Hagdang Bato Libis,Mandaluyong,Metro Manila"
926,137401012,Harapin Ang Bukas,,Mandaluyong,Metro Manila,"Harapin Ang Bukas,Mandaluyong,Metro Manila"
927,137401013,Highway Hills,,Mandaluyong,Metro Manila,"Highway Hills,Mandaluyong,Metro Manila"
928,137401014,Hulo,,Mandaluyong,Metro Manila,"Hulo,Mandaluyong,Metro Manila"
929,137401015,Mabini-J. Rizal,,Mandaluyong,Metro Manila,"Mabini-J. Rizal,Mandaluyong,Metro Manila"
930,137401016,Malamig,,Mandaluyong,Metro Manila,"Malamig,Mandaluyong,Metro Manila"
931,137401017,Mauway,,Mandaluyong,Metro Manila,"Mauway,Mandaluyong,Metro Manila"
932,137401018,Namayan,,Mandaluyong,Metro Manila,"Namayan,Mandaluyong,Metro Manila"
933,137401019,New Zañiga,,Mandaluyong,Metro Manila,"New Zañiga,Mandaluyong,Metro Manila"
934,137401020,Old Zañiga,,Mandaluyong,Metro Manila,"Old Zañiga,Mandaluyong,Metro Manila"
935,137401021,Pag-asa,,Mandaluyong,Metro Manila,"Pag-asa,Mandaluyong,Metro Manila"
936,137401022,Plainview,,Mandaluyong,Metro Manila,"Plainview,Mandaluyong,Metro Manila"
937,137401023,Pleasant Hills,,Mandaluyong,Metro Manila,"Pleasant Hills,Mandaluyong,Metro Manila"
938,137401024,Poblacion,,Mandaluyong,Metro Manila,"Poblacion,Mandaluyong,Metro Manila"
939,137401025,San Jose,,Mandaluyong,Metro Manila,"San Jose,Mandaluyong,Metro Manila"
940,137401026,Vergara,,Mandaluyong,Metro Manila,"Vergara,Mandaluyong,Metro Manila"
941,137401027,Wack-wack Greenhills,,Mandaluyong,Metro Manila,"Wack-wack Greenhills,Mandaluyong,Metro Manila"
942,137402000,CITY OF MARIKINA,,,Metro Manila,"CITY OF MARIKINA,Metro Manila"
943,137402001,Barangka,,Marikina,Metro Manila,"Barangka,Marikina,Metro Manila"
944,137402002,Calumpang,,Marikina,Metro Manila,"Calumpang,Marikina,Metro Manila"
945,137402003,Concepcion Uno,,Marikina,Metro Manila,"Concepcion Uno,Marikina,Metro Manila"
946,137402004,Jesus De La Peña,,Marikina,Metro Manila,"Jesus De La Peña,Marikina,Metro Manila"
947,137402005,Malanday,,Marikina,Metro Manila,"Malanday,Marikina,Metro Manila"
948,137402006,Nangka,,Marikina,Metro Manila,"Nangka,Marikina,Metro Manila"
949,137402007,Parang,,Marikina,Metro Manila,"Parang,Marikina,Metro Manila"
950,137402008,San Roque,,Marikina,Metro Manila,"San Roque,Marikina,Metro Manila"
951,137402009,Santa Elena (Pob.),,Marikina,Metro Manila,"Santa Elena (Pob.),Marikina,Metro Manila"
952,137402010,Santo Niño,,Marikina,Metro Manila,"Santo Niño,Marikina,Metro Manila"
953,137402011,Tañong,,Marikina,Metro Manila,"Tañong,Marikina,Metro Manila"
954,137402012,Concepcion Dos,,Marikina,Metro Manila,"Concepcion Dos,Marikina,Metro Manila"
955,137402013,Marikina Heights (Concepcion),,Marikina,Metro Manila,"Marikina Heights (Concepcion),Marikina,Metro Manila"
956,137402014,Industrial Valley,,Marikina,Metro Manila,"Industrial Valley,Marikina,Metro Manila"
957,137402015,Fortune,,Marikina,Metro Manila,"Fortune,Marikina,Metro Manila"
958,137402016,Tumana,,Marikina,Metro Manila,"Tumana,Marikina,Metro Manila"
959,137403000,CITY OF PASIG,,,Metro Manila,"CITY OF PASIG,Metro Manila"
960,137403001,Bagong Ilog,,Pasig,Metro Manila,"Bagong Ilog,Pasig,Metro Manila"
961,137403002,Bagong Katipunan,,Pasig,Metro Manila,"Bagong Katipunan,Pasig,Metro Manila"
962,137403003,Bambang,,Pasig,Metro Manila,"Bambang,Pasig,Metro Manila"
963,137403004,Buting,,Pasig,Metro Manila,"Buting,Pasig,Metro Manila"
964,137403005,Caniogan,,Pasig,Metro Manila,"Caniogan,Pasig,Metro Manila"
965,137403006,Dela Paz,,Pasig,Metro Manila,"Dela Paz,Pasig,Metro Manila"
966,137403007,Kalawaan,,Pasig,Metro Manila,"Kalawaan,Pasig,Metro Manila"
967,137403008,Kapasigan,,Pasig,Metro Manila,"Kapasigan,Pasig,Metro Manila"
968,137403009,Kapitolyo,,Pasig,Metro Manila,"Kapitolyo,Pasig,Metro Manila"
969,137403010,Malinao,,Pasig,Metro Manila,"Malinao,Pasig,Metro Manila"
970,137403011,Manggahan,,Pasig,Metro Manila,"Manggahan,Pasig,Metro Manila"
971,137403012,Maybunga,,Pasig,Metro Manila,"Maybunga,Pasig,Metro Manila"
972,137403013,Oranbo,,Pasig,Metro Manila,"Oranbo,Pasig,Metro Manila"
973,137403014,Palatiw,,Pasig,Metro Manila,"Palatiw,Pasig,Metro Manila"
974,137403015,Pinagbuhatan,,Pasig,Metro Manila,"Pinagbuhatan,Pasig,Metro Manila"
975,137403016,Pineda,,Pasig,Metro Manila,"Pineda,Pasig,Metro Manila"
976,137403017,Rosario,,Pasig,Metro Manila,"Rosario,Pasig,Metro Manila"
977,137403018,Sagad,,Pasig,Metro Manila,"Sagad,Pasig,Metro Manila"
978,137403019,San Antonio,,Pasig,Metro Manila,"San Antonio,Pasig,Metro Manila"
979,137403020,San Joaquin,,Pasig,Metro Manila,"San Joaquin,Pasig,Metro Manila"
980,137403021,San Jose,,Pasig,Metro Manila,"San Jose,Pasig,Metro Manila"
981,137403022,San Miguel,,Pasig,Metro Manila,"San Miguel,Pasig,Metro Manila"
982,137403023,San Nicolas (Pob.),,Pasig,Metro Manila,"San Nicolas (Pob.),Pasig,Metro Manila"
983,137403024,Santa Cruz,,Pasig,Metro Manila,"Santa Cruz,Pasig,Metro Manila"
984,137403025,Santa Rosa,,Pasig,Metro Manila,"Santa Rosa,Pasig,Metro Manila"
985,137403026,Santo Tomas,,Pasig,Metro Manila,"Santo Tomas,Pasig,Metro Manila"
986,137403027,Santolan,,Pasig,Metro Manila,"Santolan,Pasig,Metro Manila"
987,137403028,Sumilang,,Pasig,Metro Manila,"Sumilang,Pasig,Metro Manila"
988,137403029,Ugong,,Pasig,Metro Manila,"Ugong,Pasig,Metro Manila"
989,137403030,Santa Lucia,,Pasig,Metro Manila,"Santa Lucia,Pasig,Metro Manila"
990,137404000,QUEZON CITY,,,Metro Manila,"QUEZON CITY,Metro Manila"
991,137404001,Alicia,,Quezon City,Metro Manila,"Alicia,Quezon City,Metro Manila"
992,137404002,Amihan,,Quezon City,Metro Manila,"Amihan,Quezon City,Metro Manila"
993,137404003,Apolonio Samson,,Quezon City,Metro Manila,"Apolonio Samson,Quezon City,Metro Manila"
994,137404004,Aurora,,Quezon City,Metro Manila,"Aurora,Quezon City,Metro Manila"
995,137404005,Baesa,,Quezon City,Metro Manila,"Baesa,Quezon City,Metro Manila"
996,137404006,Bagbag,,Quezon City,Metro Manila,"Bagbag,Quezon City,Metro Manila"
997,137404007,Bagumbuhay,,Quezon City,Metro Manila,"Bagumbuhay,Quezon City,Metro Manila"
998,137404008,Bagong Lipunan Ng Crame,,Quezon City,Metro Manila,"Bagong Lipunan Ng Crame,Quezon City,Metro Manila"
999,137404009,Bagong Pag-asa,,Quezon City,Metro Manila,"Bagong Pag-asa,Quezon City,Metro Manila"
1000,137404010,Bagong Silangan,,Quezon City,Metro Manila,"Bagong Silangan,Quezon City,Metro Manila"
1001,137404011,Bagumbayan,,Quezon City,Metro Manila,"Bagumbayan,Quezon City,Metro Manila"
1002,137404012,Bahay Toro,,Quezon City,Metro Manila,"Bahay Toro,Quezon City,Metro Manila"
1003,137404013,Balingasa,,Quezon City,Metro Manila,"Balingasa,Quezon City,Metro Manila"
1004,137404014,Bayanihan,,Quezon City,Metro Manila,"Bayanihan,Quezon City,Metro Manila"
1005,137404015,Blue Ridge A,,Quezon City,Metro Manila,"Blue Ridge A,Quezon City,Metro Manila"
1006,137404016,Blue Ridge B,,Quezon City,Metro Manila,"Blue Ridge B,Quezon City,Metro Manila"
1007,137404017,Botocan,,Quezon City,Metro Manila,"Botocan,Quezon City,Metro Manila"
1008,137404018,Bungad,,Quezon City,Metro Manila,"Bungad,Quezon City,Metro Manila"
